,0,1,2,3,4,5,6,7,8,9
434,280509,345200,366585,199046,340861,230814,168198,267638,428984,374289
435,424407,142256,177514,357200,430625,332072,280596,389813,300458,108564
436,507767,507766,508159,506975,506781,507073,510101,510147,510085,510152
437,93398,416881,65399,160995,72334,259553,232795,42217,141722,8383
438,116618,163463,158904,148900,153671,146099,2783,2784,146846,137141
439,400464,213174,365201,393668,278918,397134,385050,169328,430901,256259
440,476673,460371,463288,489392,493260,484068,477287,478716,487061,458660
441,507597,506453,504816,507149,500431,502067,503664,507307,503449,508488
442,509993,510134,510231,510177,509972,509981,510143,510131,510160,509954
443,505844,502115,503931,505804,501371,503255,504836,505495,504824,500776
444,136557,136509,136234,136334,136514,136343,136458,136519,136261,136232
445,503609,502772,502705,500672,505863,500649,456280,501433,456805,501641
446,151179,293052,277912,218312,275014,183534,162404,229587,259329,206081
447,136197,136225,136464,525334,525228,525408,525333,525437,525426,525458
448,254738,164656,168428,361289,202617,367105,432597,322713,261341,294846
449,196189,302797,110881,161073,2841,175231,185275,175770,2842,152743
450,500601,503336,502121,500600,500816,501999,500253,503461,505224,501418
451,503975,502023,500342,502598,503184,502600,505941,502022,501480,504145
452,502879,503398,500947,501698,502459,502998,500931,501937,503754,502578
453,99513,70889,120590,103452,77787,103453,101096,70735,77513,122025
454,500369,504828,501776,501697,501731,503958,505600,502190,500200,503956
455,22324,87888,81883,79243,84657,77759,81323,31992,81746,75211
456,177810,333937,304315,304314,199951,192061,228212,112379,112378,237276
457,503149,503132,504536,502108,456393,501958,500466,501324,503252,503696
458,456175,456481,457284,457574,457070,456523,457017,456015,456394,457069
459,78752,82766,78255,32883,22037,87517,33820,22770,77883,21568
460,369643,436595,375169,277630,398180,217462,424738,346354,357199,185383
461,120966,33688,49151,100743,121904,122339,100745,108052,107029,107055
462,184974,233109,391902,354050,169883,200869,394912,165479,422762,172804
463,502641,502580,504928,505773,500594,456197,504699,504926,501990,501024
464,192564,293859,408556,241468,147678,323224,289734,198283,173429,397549
465,525188,457403,456058,456991,457539,457420,521220,456934,521211,525208
466,383886,144603,162293,343715,378591,264250,312010,399456,335549,274328
467,196830,433040,288420,389302,248452,279661,224941,202387,144296,362871
468,500490,504878,501997,503801,501236,503007,501996,500474,501778,510342
469,163982,275894,273104,224726,231041,170733,193303,158530,183365,213244
470,73856,53716,4612,14159,103721,45341,47447,5526,73870,34153
471,426822,215506,201606,143715,417445,109765,301667,315664,146937,347146
472,167205,206095,166793,203019,318697,162689,214733,264503,381280,217888
473,173971,288829,262358,312338,163765,209443,211790,389990,252018,216371
474,103099,49155,101820,81815,107802,102448,70884,39748,103409,100795
475,506790,508031,507005,507242,507788,508364,507543,507630,506611,507722
476,300496,384957,332956,384956,291462,307318,350845,108602,115361,358941
477,399296,208921,151914,347400,171273,195746,343701,152560,1129,298440
478,141296,190439,180505,156661,161520,147319,138394,143825,114225,143669
479,196823,2840,300151,358471,192998,302796,110880,253920,169092,147172
480,98408,39368,72854,98181,100401,99698,98412,120480,98927,120075
481,32333,82180,32763,101302,98581,80905,74951,39543,84406,74119
482,94643,103415,39771,100017,107071,107070,91979,454967,101376,100005
483,501925,504680,501145,457389,501812,505109,503143,503693,456014,500767
484,501106,499991,504065,503457,504823,503553,504694,504060,502214,503573
485,393203,319746,367866,352580,147052,336184,414341,396651,308117,116158
486,480901,469373,472815,485735,491450,492369,466742,462057,458407,479239
487,337716,438987,180108,205323,222990,174491,262946,242816,267718,396483
488,153786,166758,233652,290260,141144,434351,320896,396136,286003,418491
489,400515,310520,287474,304199,112265,331905,211477,400514,283021,376005
490,301488,109591,398817,166718,422800,236047,357544,324395,392951,274265
491,506485,507205,507826,456608,506986,507564,506637,508473,506786,507827
492,502835,503483,507230,505814,507617,505660,457002,501653,501194,508325
493,503493,501034,500136,502906,501600,500457,502627,501374,505523,501981
494,500117,504781,501389,503190,501407,504844,504960,503168,504152,500347
495,336709,336708,180045,271914,245066,257220,220228,378637,427610,330347
496,215504,420346,264189,401852,200585,245621,164164,153808,183798,320670
497,99520,39784,121902,87122,107883,100840,108126,120636,107884,10435
498,487521,473985,484399,487815,493965,482921,461887,468001,479210,486639
499,509590,509579,509583,509629,509640,509652,509660,509649,509635,509658
500,502110,503920,504057,500334,505492,500583,504058,501599,503705,504051
501,459826,460501,460393,458437,459400,459901,457995,459143,458162,457938
502,117339,80891,31901,77224,81040,74202,33165,32923,74102,75033
503,273416,387043,422119,139877,291931,222717,325884,219845,154858,429637
504,471100,463359,471591,474377,487767,468395,458853,493642,494818,468183
505,510023,510216,510022,510159,510206,502880,502363,501146,510136,510051
506,223737,198684,373968,250876,324232,377674,383108,357545,143465,270290
507,494720,465722,471248,479080,481274,489421,481026,487966,487337,472285
508,467865,472202,471140,471537,467204,468959,459827,464914,465770,460444
509,107029,102454,121904,120739,107865,33688,103431,122339,103436,106435
510,116210,308169,295682,381751,267693,361458,116209,308168,388982,407936
511,457485,457153,501456,457610,456303,504333,501351,501264,456228,504626
512,507394,507425,508207,508503,507759,507649,506450,507105,507555,506454
513,408016,276663,264796,138686,333865,189933,313777,249926,287684,159339
514,525203,508261,508016,507481,525168,507729,508367,508080,508471,506899
515,456146,456761,455974,457288,457401,457287,457311,457566,457088,457415
516,79163,84747,78560,74147,82166,21181,87377,74839,33181,78375
517,253972,196714,178726,241201,274378,352551,214011,180565,145428,190565
518,392456,195675,201792,281777,263820,210656,405148,225647,425475,146835
519,317227,386477,358892,188036,253867,154592,317238,386476,424869,363632
520,179044,379758,166840,384919,430622,187623,350349,421484,226859,226643
521,155525,190092,181601,162755,152111,156384,138136,2471,141518,160394
522,120738,123278,100784,33631,122083,120902,101378,122354,121986,121901
523,184288,386659,418306,431220,199527,363632,209509,311145,255615,267614
524,29209,26130,79605,42570,91217,51877,107443,64708,42190,42137
525,423120,387903,393591,260187,360216,415137,366269,261938,377310,169779
526,262725,163459,419028,440928,139142,386349,327816,360638,256987,216439
527,476946,487021,477712,488920,472830,485488,493891,493729,519596,494302
528,461494,480527,466213,464987,480376,465236,309620,472865,477092,489940
529,40984,40999,81352,11759,56353,73870,14159,21362,63565,36528
530,97936,58837,25048,89772,6029,23122,8399,51780,92751,119932
531,82166,84747,87377,78375,79163,82230,74147,61352,74087,32879
532,78830,23837,78022,81121,136107,33356,81460,21342,4326,81486
533,81036,31987,36295,32752,94724,73754,77523,70318,78140,77801
534,82290,32053,82080,75189,96386,21977,21635,27410,22119,21885
535,39764,100831,122027,100830,87126,97300,100847,66437,122294,104492
536,497788,498300,497728,498167,498172,497742,497887,498027,498139,498296
537,354140,375931,210138,140649,283093,340133,191889,238598,311779,154276
538,56859,104779,65786,58698,42146,28707,9366,48511,334729,28507
539,452596,442467,449188,448060,442762,447955,516376,449173,453278,452692
540,126431,128242,131777,129299,135890,133813,123554,134276,128464,132665
541,442467,449188,452596,448060,452692,516376,449173,453278,447955,442762
542,132818,128588,129787,132842,134210,134558,133334,125031,129155,128614
543,387138,359333,359334,402967,200744,400942,388120,198370,275436,216578
544,127518,127070,127669,132902,125762,125652,123921,129229,130690,125852
545,452841,451169,452658,452572,454783,454777,452927,451151,451945,452583
546,133069,129545,125032,128695,133216,133784,125482,124032,123445,135259
547,124328,132382,130558,133985,135946,134393,128832,126472,124625,127889
548,311648,209611,365193,395012,200947,283111,328981,275199,418956,165881
549,485733,467789,480574,484225,473491,493089,464045,469724,487461,468127
550,135360,132140,131221,127625,131167,129864,131602,126748,130310,128309
551,124895,126353,130762,133445,127386,125593,124041,127413,123444,133307
552,492066,483316,477847,466225,491873,471718,460345,483552,469738,489206
553,446558,453811,447000,452510,445391,446998,441858,442595,442597,451427
554,514037,514441,514379,514099,514356,514503,514448,514406,514275,514257
555,460545,473867,494792,475320,484130,476714,478338,478576,485497,493491
556,454803,453212,451190,451903,452676,451194,452650,445296,451167,452582
557,227395,184259,286570,148758,189590,112820,304762,174040,284555,290864
558,451078,448317,451535,445742,441810,445563,442369,442190,447212,445097
559,515907,515906,515918,515910,515915,515919,515924,515903,515921,515905
560,186474,428749,272595,200657,284745,285770,156959,264313,427845,304810
561,202231,165414,170803,512227,512233,512231,191850,512228,512229,512185
562,225265,181974,281290,318745,233950,188122,336765,293762,263263,149184
563,391857,409894,348293,403270,146230,253144,184828,423185,164064,198917
564,443927,444094,442695,444777,453215,446444,447238,441834,443865,442075
565,517879,517988,517955,517594,517592,517782,517919,517633,517573,517863
566,132882,128293,130338,129400,129142,131165,135951,134742,125118,126478
567,128045,128224,131896,124443,131579,123875,129145,128197,128786,126010
568,126288,123912,126994,133166,124172,127767,132181,131569,125467,126135
569,283099,323145,215460,283917,184649,201839,391680,409459,426069,351580
570,153937,263159,280721,409296,256978,259370,375600,416350,425721,277367
571,455311,455453,455301,131137,132429,124805,132950,499133,129690,126224
572,380392,347971,332541,395006,347982,145,297454,277068,412813,433181
573,131374,124796,133860,128336,127640,133972,133139,135325,124017,129900
574,130040,134142,130063,128185,132069,131782,131598,132186,132272,130684
575,135273,127066,124090,123641,127224,133669,124505,123913,132690,135245
576,165258,292508,401583,207773,403731,219822,164970,335190,364401,151188
577,134173,125347,127853,132271,134982,134278,510551,132421,132571,132570
578,325290,402330,415671,176738,286588,325291,393628,321962,230381,212023
579,305862,113916,211777,322664,284801,395517,334830,1639,298949,259160
580,498232,498226,498066,497784,497807,498158,497820,498117,497721,497707
581,497789,498115,498004,498046,497871,498244,497761,497808,498123,498016
582,319235,796,365670,340450,339163,298107,365669,166684,260534,429887
583,451948,451814,454993,454955,455004,444390,444374,516282,516289,516303
584,483163,462332,461168,489807,491559,473197,477274,484077,462999,477746
585,517086,517078,517076,517063,517087,516364,516354,517061,516360,516358
586,129154,125748,130049,135988,132500,123425,126628,131249,123622,132209
587,66185,89711,126450,449775,133269,442037,123334,133305,103352,136003
588,283925,409908,305488,113541,265789,437236,405573,431540,139016,165428
589,439283,434957,411528,371829,178660,402196,320475,266948,301878,109971
590,134530,125636,125924,133305,132341,128570,129346,133269,127741,123794
591,251724,146121,149924,279364,164338,231620,162946,111101,303019,235689
592,148221,285638,352848,316881,211671,235192,245291,427695,219326,436539
593,129115,125499,124515,131592,124873,135587,129578,123902,124028,128284
594,124129,131603,125540,131561,134389,134589,124507,132287,123713,125500
595,408643,250150,425153,162266,334390,317208,240273,269788,402677,113191
596,174297,310050,320860,401755,165094,406707,180054,194088,189960,145810
597,178565,355611,403286,353851,207388,269002,387315,239761,405411,282865
598,129578,131592,124152,125499,135587,124515,124028,134325,129115,127758
599,461859,484533,459071,466091,484532,467493,485817,458765,459405,461295
600,173705,361411,250386,395373,153813,203270,272759,335386,370442,265079
601,245296,256545,202115,351089,311481,259145,214000,380382,240562,193599
602,133247,127165,126597,126369,123954,129755,129214,130167,129733,131779
603,474414,464002,459346,485080,475648,489488,486731,472237,486185,488247
604,479714,490876,474975,465979,462069,476366,484066,471770,472735,482051
605,208847,397458,230946,326164,351090,309241,357809,326163,431532,157391
606,479427,487962,476312,472738,460141,476205,470418,486628,483776,474591
607,213367,296940,397140,232203,273015,386481,342714,336796,279535,253637
608,310635,264457,187001,336292,393169,157995,208103,349766,277815,362302
609,94404,80304,83497,59655,25765,19643,85883,71799,96768,106137
610,72308,37492,56469,94159,30878,107663,106386,31142,80217,96533
611,72206,18804,18987,65019,17960,94607,62606,35836,8940,30602
612,411701,348163,180111,341928,371667,434810,411702,308750,116782,295756
613,499264,499302,499276,499307,499272,499297,499237,499296,499246,499222
614,142949,244734,320468,308384,116423,239498,189599,349924,272520,284907
615,231849,266376,144537,239510,369772,332555,294118,145115,305498,113551
616,25878,79791,51618,62612,86609,48847,96440,106060,62628,71798
617,152043,230035,420754,385632,266830,247555,110468,164302,110469,145255
618,46858,72172,104884,93434,72177,90362,86610,30439,29914,18776
619,83733,58682,83516,87053,86234,42868,12522,42278,64830,103887
620,35337,42282,65845,35503,30509,15445,11770,122884,28406,15612
621,421617,404719,342084,304974,113029,253476,265551,313751,197092,207933
622,147922,111766,303695,397452,210063,233407,409899,294103,425903,217597
623,499413,499414,499416,499415,499358,499341,499412,499409,499350,499339
624,447837,448255,448096,445155,442645,447136,447600,445160,453936,451525
625,499649,499522,499557,499555,499693,499764,499507,499623,499617,499683
626,445608,445196,447953,443790,444246,442649,447851,452482,446120,448692
627,495153,495053,495083,495199,495002,494970,494963,495238,495077,495055
628,254704,395962,170825,377050,244491,184660,399504,177369,384201,194328
629,334875,294414,346891,249990,144848,334874,114186,306136,380365,212147
630,205519,249834,219532,318529,283611,256008,422878,375936,259181,191032
631,347337,395612,381015,158278,208133,266772,315556,211076,264743,428092
632,75982,54366,121061,99017,12783,31223,43035,9987,37693,99397
633,486569,459662,458469,493249,482983,485213,464365,468767,491662,485891
