,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
4917,35363,26394,66253,9666,9933,65365,9362,28270,96745,86589,28542,104183,51958,38958,96013,98111,64694,106250,39319,104010,96581,3095,84021,48434,106126,12536,104302,106122,54622,59689
4918,335047,359801,283281,314907,155623,319237,177687,137552,114514,306464,241949,172964,417506,192343,109311,301207,351745,410553,387609,367488,349464,395330,165573,152167,335039,376572,159844,355899,208134,410547
4919,281232,390865,175662,239051,367798,96793,112188,156188,354911,333486,152178,360440,434326,166695,147399,147021,298397,278972,304119,327264,228160,362481,206317,225288,139577,195317,411012,220287,1086,395776
4920,496574,496575,270345,213162,496546,496547,496578,496545,496570,496576,496581,496550,496569,496568,340470,496580,496548,496549,496573,496577,174858,496551,496552,229842,288223,496553,301059,109165,496571,340472
4921,366958,382136,374196,324950,416014,330906,331849,344988,330907,402340,268887,261185,308723,116755,203630,226525,225801,2573,299884,386456,293769,233298,158237,334225,372148,247739,180598,268740,414601,324951
4922,310951,240426,328254,421597,191228,240505,259445,158297,151816,193803,281547,431207,389411,151235,439455,286419,412021,288988,509939,224897,357467,235654,234441,273959,185394,389412,357466,218947,186966,200713
4923,476298,482854,462418,458912,476827,468379,477459,461597,490941,472258,467822,468688,482512,481591,457726,457752,490237,457741,457729,490260,486925,471179,462486,492756,481838,457765,457730,457759,457725,490940
4924,104284,6856,91781,19534,68961,158516,37514,9283,76604,118277,38743,38605,27239,68552,65263,122633,31236,68448,122840,117743,37791,69201,56830,99461,6700,122405,118278,86685,117816,27205
4925,272047,150713,392541,361652,271348,347212,139960,278251,428260,138693,241046,366986,247242,195963,333500,206926,381493,344145,392540,263795,143902,315218,383347,339647,212736,151675,428259,281105,174807,165586
4926,297098,394528,183730,397278,305652,113705,425323,303536,111610,348814,236740,429399,328458,418452,269448,290429,421758,152302,431216,421774,183959,328459,259680,294099,384514,337100,264407,402984,515061,380225
4927,258882,189034,112994,290173,174702,150435,193256,162604,270612,304938,266259,167530,358383,209130,228759,274826,427677,167875,399968,212489,408473,296571,262614,282803,439613,252715,144240,180556,231540,157349
4928,204287,250803,183923,240209,304155,112221,290378,393031,357948,211831,262440,365056,172519,414159,178858,341287,432830,384557,396140,316123,223494,312970,201867,247254,137104,154585,336164,415557,112082,304013
4929,282437,230448,258883,257066,382868,394858,152633,348985,369920,348984,246590,369258,422057,318611,405571,158244,337259,355440,113538,305485,233691,190206,273032,379532,403272,290263,351419,409171,318764,325661
4930,468255,464124,464021,471055,484719,482218,472688,466947,460290,477652,483439,479663,459670,464461,463037,470856,472930,491532,489333,458128,493415,471412,494150,465000,473481,474367,490783,494332,469600,485022
4931,28486,68598,104293,103963,72789,54609,6545,96535,117901,68796,35726,102140,374525,380037,39288,311470,118023,147707,342352,104256,268840,178049,84062,187478,38770,6890,117957,348807,52743,28246
4932,395494,401923,261961,209216,420258,354613,387782,227254,392378,392377,208503,216482,169482,170134,315924,200834,438340,282713,185882,148656,433841,426905,137680,156064,319249,270864,249477,284614,310217,169205
4933,380702,319391,383512,161611,248857,159210,390064,359796,158526,314609,364088,184009,222419,322938,384855,175296,154775,283424,279280,215117,433666,406210,354300,354444,303354,111430,209401,184982,211208,284250
4934,152719,264371,194625,325651,363911,369416,202466,322787,311784,317532,288045,394998,226462,422871,254087,180397,363929,314444,409887,199565,192406,322788,424987,225614,329126,207209,145424,147844,272326,268028
4935,218966,250640,93662,106231,187479,289469,221903,204741,400969,258018,193857,261930,218676,430071,409172,255077,409173,289719,167641,256631,314098,339998,435635,171996,113556,305503,105759,39261,55286,172260
4936,518114,518106,518161,518092,518095,518050,518120,518109,518045,518047,518061,176137,518058,451130,518072,518138,518064,518103,518134,444787,353376,518091,518148,518055,518077,518049,518075,518124,518081,448511
4937,258817,331187,320021,387962,391057,358072,186255,232892,216345,267027,141850,330405,327436,313231,256271,367811,392996,288897,296097,249593,378356,6549,367810,226889,435877,270667,154620,247489,231099,345271
4938,363920,329121,294261,349130,181224,161227,347967,148982,349131,228766,177104,380207,340132,345995,343022,248600,175391,230933,345994,363766,224158,206769,389765,353982,375787,111924,303853,425899,159241,231486
4939,318620,276180,477461,471559,440304,200400,317884,154231,244944,156888,235865,349324,181730,187782,247711,186494,305853,113907,166332,261092,271362,286360,487459,241056,466645,391876,277529,180712,301905,109998
4940,27302,35948,54610,93677,411855,118013,118018,30093,316901,104055,96680,102604,90545,121033,35846,68408,117755,68789,399261,35933,148130,54635,320040,328096,102121,65501,63127,421261,146249,400291
4941,271783,384051,231338,433855,201539,352227,137520,271316,212347,237903,115975,136911,307934,354943,263454,354783,2101,299410,171892,327299,327292,179670,273045,354782,231334,367499,362188,284958,235396,139006
4942,197972,424365,436194,214520,261899,415523,398890,358086,320327,310316,438941,259499,160508,424190,137251,434479,197837,285290,421076,293156,347521,2075,299389,224997,169057,221757,155074,385801,164930,193646
4943,146819,308739,116771,214548,157394,281840,229329,424858,378861,421440,291225,436894,255973,156422,224570,218484,224660,2582,299894,288711,375455,405080,384006,200470,208952,386468,186312,313564,268020,222231
4944,473932,468185,461300,475218,479087,458491,468522,464103,459315,479089,459950,470029,471824,473169,474857,470436,470534,467295,463472,462569,470223,464219,486094,481881,475826,473585,491340,473862,474288,470267
4945,142804,373224,245948,209697,343983,226201,406855,355247,112361,304297,356372,156960,399508,420409,333908,223566,285686,188367,161689,148509,326792,279961,168916,201516,432504,137255,269408,362167,329902,252434
4946,25631,91420,102219,90378,106349,51601,103875,89873,86043,83392,96779,66255,121311,35900,35818,102843,76391,138311,72625,102884,18669,415342,104352,68232,120663,80151,18011,98036,76312,23510
4947,156435,197006,138217,346307,234888,343337,140096,150424,403269,311961,251010,429734,196047,243882,301409,109512,405888,369417,210939,397780,364081,422197,401107,334721,224719,424989,162627,236227,364082,168323
4948,356552,196431,188412,2289,299600,415360,225653,295586,362515,385972,163874,289423,320762,143992,415359,198422,293176,347385,350288,146012,434191,137280,281071,173016,147820,192601,245197,289613,295585,230471
4949,2072,299386,159310,316564,366816,217453,164030,255564,204282,299387,2073,341417,285467,248863,279103,320184,415516,218137,420045,308071,414458,116112,275987,399821,148445,349615,373704,285289,277022,438950
4950,384860,287156,372589,369577,440286,160918,284090,384861,289074,422206,283756,405892,383355,433344,139484,204726,499188,499192,334728,403595,433343,499191,152485,422219,413158,207691,517495,499187,397815,391698
4951,195199,387158,391873,155874,162448,270020,220167,410231,354162,391874,431723,425342,366357,259530,179872,334910,405412,354013,178204,417365,376099,354163,261824,418637,239641,142885,433193,218392,193729,236364
4952,269618,436890,348636,342347,270354,425143,389410,248623,308880,116913,205354,440111,305630,113683,397113,173320,332352,397269,281137,300389,3081,179403,389403,287406,3082,300390,425397,243211,199123,213207
4953,312961,484065,141283,327459,285118,1102,298413,284949,122483,167012,176310,193126,413971,352849,420590,374828,236081,236478,80263,285300,140307,384213,117813,122551,290900,55332,19160,103908,242008,356542
4954,248361,156000,187843,335955,277012,252223,352833,324608,2267,299544,249071,378517,139587,201716,174274,156195,358230,399666,404528,197103,289707,349605,188217,200184,234163,414286,368273,404510,284235,316248
4955,175508,243542,333614,161258,323619,323618,161027,250780,198639,388763,138244,257406,347041,365510,419729,335178,218719,207766,163339,177999,388688,326624,346431,174596,249821,315035,207881,301025,109131,266821
4956,237294,183700,404699,404700,248556,231630,219449,252601,391405,336141,240345,316715,439275,113175,305122,284580,402358,147789,247846,408323,428738,362308,110963,302881,373860,166633,396446,177755,149539,281439
4957,201134,422351,395161,190008,172276,284249,206544,235804,143870,210576,269646,223050,359794,280491,401278,257354,364079,426401,422196,322785,220067,365676,355891,322794,391856,395167,179784,416846,379855,178042
4958,465302,470333,460793,460275,466622,469029,469026,463375,470244,462911,486233,459958,488662,479994,458917,474509,488849,472904,466616,475103,461810,492193,487444,476374,468119,476485,460082,491993,462851,469125
4959,389420,183150,151533,425578,167162,332183,156625,187977,435473,293936,142293,116930,332191,155981,397283,365697,379194,203895,237008,238785,408817,334398,282424,291546,139930,251728,227435,141599,313741,238428
4960,468400,475127,467861,482783,482784,493053,494418,459960,486065,214518,492974,464005,483528,483529,459159,439959,463606,242916,463739,493514,143178,491356,248525,394331,144326,170868,225000,240395,236902,487293
4961,327768,148782,296747,436205,204195,250739,285636,209675,141010,389063,223788,216166,295923,436204,344648,178923,213638,356999,262312,391562,352844,381815,348145,213345,209902,313243,316719,252735,268122,363127
4962,315743,246726,110148,306161,151466,245165,114211,290667,356056,157662,244435,326800,216232,110147,302054,150589,221814,329285,301210,440728,188731,323494,239561,109314,192625,235087,376575,349638,208142,139764
4963,260275,326326,337253,182275,163570,364082,161290,114194,306144,364074,280946,322789,422197,334720,405887,186666,155637,369417,205367,108973,300868,251010,364081,343336,379853,224719,317704,197480,343337,325653
4964,496436,496439,496435,496434,496432,496437,202982,496407,496403,496402,496408,496438,496433,496401,496412,496409,496382,496415,496410,496387,496380,163859,280078,164283,496413,496406,496388,496379,496404,496405
4965,241556,324274,159581,415028,233671,219749,143582,138525,163347,341090,406848,163315,349118,219806,284056,407009,181935,373369,312761,276222,259518,249825,398719,330234,398561,315899,182758,234675,248062,176807
4966,391226,295739,385944,165895,414286,347349,321654,404692,371814,197103,249933,296407,143538,316248,423844,430735,418105,368273,261318,349605,153257,352833,374799,154600,399666,271920,252223,289707,2267,299544
4967,385618,179512,295237,187792,435723,185618,373363,277729,337673,435722,249100,352536,173560,295229,349115,272942,110621,302533,423700,313085,407979,373222,217857,341087,183436,366161,267097,346753,373223,203316
4968,282878,352213,427957,319403,438188,164990,315927,156496,320605,241197,167826,265554,320738,426900,151784,401932,165631,153995,147332,383862,245501,190371,253499,280438,315213,415539,339485,236080,283599,191594
4969,425417,198119,416557,285877,375297,310648,264067,156445,393839,439294,416556,384886,204500,368784,384730,372002,169574,439465,399422,439295,222297,430895,424532,230614,182518,237219,296758,233904,261839,145212
4970,183863,293931,405386,186337,364507,116762,308730,206945,416357,271455,251061,252968,281321,363285,363454,200537,424345,204852,166803,174749,363453,229635,424344,308728,116760,334387,147083,348638,382299,246757
4971,152409,439431,307734,439430,428735,404687,280911,244753,280675,439273,338013,107177,393307,286997,204365,110269,302176,143214,388188,157471,330590,388187,158768,209851,198206,310464,230516,368268,336124,212345
4972,435888,285291,184309,435889,423341,274920,378363,188203,438942,251273,391065,261319,247651,210784,423340,313100,237111,174201,341412,290437,188379,183033,295571,255415,436195,330243,428409,434638,211704,304298
4973,121155,122412,105884,65274,163214,68340,52685,91583,291071,54727,55332,93622,232358,93672,308568,116602,117813,39108,122615,327775,102077,236478,86490,420590,27034,153651,56832,352849,424206,190026
4974,391242,227719,373384,438502,220862,304301,331048,112365,172550,428414,432652,233983,115970,307929,284944,210400,385481,255898,240133,306477,114527,197618,166665,223201,243320,226174,278505,404380,385486,231938
4975,225736,349474,377585,166139,413179,440583,180842,287723,190515,272747,318051,145702,267400,397803,246562,272965,301908,110001,273942,177271,390425,387467,149898,167382,270692,395189,221303,387632,354460,351605
4976,248015,412355,154116,289578,272917,113375,305322,425753,425915,177329,351093,230955,191759,186855,412354,405088,283619,219729,230276,282381,369097,151189,108861,365866,300756,283618,332383,380233,113367,305314
4977,230327,154296,191131,425572,278050,254126,429078,171560,195256,256608,256014,296931,226703,412024,277447,328259,363474,158461,173023,318296,254069,226271,111453,303377,345996,305645,113697,296930,421615,256736
