State,County,Inc_Muni,Uninc_Comm,Nbrhd_Comm,Post_Comm,Zip_Code,Plus_4,Bulk_Zip,Bulk_Plus4,StN_PreMod,StN_PreDir,StN_PreTyp,StN_PreSep,StreetName,StN_PosTyp,StN_PosDir,StN_PosMod,AddNum_Pre,Add_Number,AddNum_Suf,LandmkPart,LandmkName,Building,Floor,Unit,Room,Addtl_Loc,Milepost,Longitude,Latitude,NatGrid_Co,GUID,Addr_Type,Placement,Source,AddAuth,UniqWithin,LastUpdate,Effective,Expired,STATEFP10,PUMACE10,GEOID10,geometry
OH,Franklin,COLUMBUS,,ALBANY PARK SEC 1 PT 1,NEW ALBANY,43054,,,,,,,,ALBANY GARDENS,Drive,,,,6434,,,,,,,,MFRAMR00114**C,0.1086247,-82.8460104684,40.078075238,17TLE4259938055,{88CE810C-52E8-4587-8FCA-136DED500C82},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9222375.6996 4877294.455200002 0)
OH,Franklin,COLUMBUS,,NA,GAHANNA,43230,,,,,,,,BLENDON PLACE,Drive,,,,5841,,,,9,,,,,0,-82.8657281044,40.0667924936,17TLE4089236838,{45C4A0C8-A0AC-4D41-AFB6-BFED197A7638},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9224570.6568 4875653.1351 0)
OH,Franklin,GAHANNA,,,GAHANNA,43230,,,,,,,,STYGLER,Road,North,,,4025,,,,,,,,CFRACR00109**C,1.6782897,-82.8892136215,40.0402643363,17TLE3882633935,{3D4F13E5-006D-4524-9239-210DA842C815},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9227185.0526 4871795.109399997 0)
OH,Franklin,NEW ALBANY,,,NEW ALBANY,43054,,,,,,,,BAUGHMAN GRANT,,,,,4090,,,,,,,,MFRAMR00922**C,0.28705337,-82.8198223995,40.0663776433,17TLE4480636711,{8D6F482E-EF3F-45B7-B60E-0314D6047615},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9219460.4571 4875592.791299999 0)
OH,Franklin,BLENDON TWP,,,WESTERVILLE,43081,,,,,,,,SCHOTT,Road,,,,7925,,,,,,,,CFRACR00112**C,0.28691256,-82.8603707551,40.1193480502,17TLE4147142662,{65411D67-2391-4A40-AA12-E02F645C2A88},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9223974.2794 4883300.799999997 0)
OH,Franklin,COLUMBUS,,CEDAR RUN SECTION 3,BLACKLICK,43004,,,,,,,,HALEIGH WOODS,Drive,,,,8505,,,,,,,,MFRAMR05261**C,0.12,-82.7784035314,39.9988848757,17SLE4818929148,{307A5223-7C53-40C0-B920-D3967B69E883},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9214849.7298 4865780.233999997 0)
OH,Franklin,GAHANNA,,THE VILLAGE AT STERLING PINES CONDOMINIUMS,GAHANNA,43230,,,,,,,,GREY OAKS,Drive,,,,1395,,,,,,,,PFRAPR81819**C,0.04946015,-82.8581567592,40.0541882493,17TLE4150835425,{6CA8531C-8784-4688-B664-81CF0036A3B3},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9223727.8185 4873819.8955999985 0)
OH,Franklin,GAHANNA,,HUNTERS RIDGE SEC 2,GAHANNA,43230,,,,,,,,HEMSTON,Drive,,,,417,,,,,,,,PFRAPR81948**C,0.07866226,-82.8640194324,40.0087496385,17TLE4090330392,{BAC38EAF-C402-46DA-9F02-B141416CACBA},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9224380.4483 4867213.834600002 0)
OH,Franklin,COLUMBUS,,,GAHANNA,43230,,,,,,,,WILLINGFORD,Lane,,,,6072,,,,,,,,PFRAPR84435**C,0.09213253,-82.8568480584,40.0566428502,17TLE4162635695,{7399277E-8D74-4CA6-B333-D1AF92515BF3},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9223582.1346 4874176.881399997 0)
OH,Franklin,JEFFERSON TWP,,,BLACKLICK,43004,,,,,,,,HAVENS CORNERS,Road,,,,6450,,,,,,,,CFRACR00016**C,6.69939675,-82.8227332168,40.0170022966,17TLE4444631235,{F145728C-88BC-4AE1-B4FD-ADA648B64D1D},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9219784.4878 4868413.314599998 0)
OH,Franklin,COLUMBUS,,NA,GAHANNA,43230,,,,,,,,PARKCOVE,Drive,,,,4069,,,,21,,,,,0,-82.8667695456,40.0687198241,17TLE4080837054,{69B43BA8-AC57-49FD-A6A6-DCE13A587231},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9224686.5895 4875933.487899996 0)
OH,Franklin,GAHANNA,,,GAHANNA,43230,,,,,,,,SHEFFIELD,Drive,,,,141,,,,,,A,,PFRAPR83595**C,0.0358537,-82.8731353338,40.0538917205,17TLE4023035419,{0EC5A017-A79A-4A43-887D-AA7021C29300},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9225395.2258 4873776.7707 0)
OH,Franklin,GAHANNA,,WOODSIDE GREEN SEC 1,GAHANNA,43230,,,,,,,,AINSWORTH,Avenue,,,,337,,,,,,,,MFRAMR00100**C,0.02012818,-82.8885189237,40.0387409441,17TLE3888233765,{50172B3C-B03C-471D-BE89-20569825F4E3},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9227107.7192 4871573.605999999 0)
OH,Franklin,NEW ALBANY,,NEW ALBANY COUNTRY CLUB SEC 15E,NEW ALBANY,43054,,,,,,,,BIDDICK,,,,,7201,,,,,,,,MFRAMR01165**C,0.05992493,-82.8281440626,40.0619689113,17TLE4408636236,{19324477-BEEC-4F39-BE29-89059D0C8E77},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9220386.8204 4874951.5233 0)
OH,Franklin,JEFFERSON TWP,,,GAHANNA,43230,,,,,,,,JOHNSTOWN,Road,,,,4659,,,,,,,,SFRAUS00062**C,26.30164006,-82.8486373373,40.0516646968,17TLE4231535128,{2E9F41AB-F214-4E36-AE9B-861164D0360D},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9222668.1213 4873452.895199999 0)
OH,Franklin,GAHANNA,,TAYLOR POINT,GAHANNA,43223,,,,,,,,CROSS POINTE,Road,,,,751,,,,,,J,,MFRAMR03151**C,0.16759,-82.8336799296,39.9975148875,17SLE4346729091,{A7A66673-2361-4BC9-BFF9-4A4F5FCDCE10},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9221003.0703 4865581.156300001 0)
OH,Franklin,GAHANNA,,BRYN MAWR SEC 2,GAHANNA,43230,,,,,,,,MOSAIC,Court,,,,867,,,,,,,,MFRAMR07865**C,0,-82.8496847944,40.040224866,17TLE4219933860,{23EEC8D0-28A5-4A65-BA0B-A1EFAE2494E0},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9222784.7237 4871789.370300002 0)
OH,Franklin,GAHANNA,,FOXWOOD SEC 1,GAHANNA,43230,,,,,,,,KASON'S,Way,,,,502,,,,,,,,MFRAMR06233**C,0.1355753,-82.8403762107,40.0042268594,17TLE4291029848,{524E8549-6A06-4002-AC90-B0C916E6264F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9221748.4969 4866556.534199998 0)
OH,Franklin,JEFFERSON TWP,,LONGSTRETH SUB,GAHANNA,43230,,,,,,,,LONGSTRETH PARK,Place,,,,3311,,,,,,,,TFRATR02106**C,0,-82.8633723463,40.0242591593,17TLE4099432112,{2D20BD25-D722-4735-AD7C-29B15B3453F9},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9224308.415 4869468.1809 0)
OH,Franklin,JEFFERSON TWP,,BLACKLICK RIDGE SEC 2 PT 1,BLACKLICK,43004,,,,,,,,BUNKER RIDGE,Court,,,,7425,,,,,,,,TFRATR02956**C,0.04145846,-82.808815637,39.989661006,17SLE4557228176,{5587B746-3DA3-4D88-B9F6-97958222D362},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9218235.1899 4864439.958800003 0)
OH,Franklin,GAHANNA,,BRYN MAWR SEC 2,GAHANNA,43230,,,,,,,,ZODIAC,Avenue,,,,1032,,,,,,,,MFRAMR12666**C,0.18245446,-82.8489414385,40.0445672354,17TLE4227234341,{231C3BCC-74DE-43F3-96FD-D9003DB7AEB6},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9222701.9737 4872420.783799998 0)
OH,Franklin,COLUMBUS,,,NEW ALBANY,43054,,,,,,,,BENNINGTON,Lane,,,,6315,,,,,,,,0,0,-82.8490898052,40.0765939281,17TLE4233437896,{9E1B30A7-AA1C-427B-B518-1CBAF76C4ACE},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9222718.4898 4877078.950999998 0)
OH,Franklin,NEW ALBANY,,THE NEW ALBANY COUNTRY CLUB SEC 12,NEW ALBANY,43054,,,,,,,,RATCHFORD,Court,,,,7463,,,,,,,,MFRAMR09259**C,0.18837848,-82.8223945771,40.0717064616,17TLE4459937307,{C3098E3D-8394-439C-9233-239C6E65C765},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9219746.7906 4876367.945 0)
OH,Franklin,COLUMBUS,,,BLACKLICK,43004,,,,,,,,BRIANNA,Drive,,,,7927,,,,,,,,MFRAMR01547**C,0.19549262,-82.7931276394,39.9964909719,17SLE4692628907,{401D0C7B-5FA4-458F-A08E-AACA1FD2130E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9216488.81 4865432.370200001 0)
OH,Franklin,GAHANNA,,WOODSIDE GREEN SOUTH SEC 4,GAHANNA,43230,,,,,,,,SPRINGWOOD LAKE,Drive,,,,551,,,,,,,,MFRAMR10657**C,0.28648806,-82.8958304304,40.0375597163,17TLE3825633647,{EC44BFA0-9844-4C05-B015-746DF3C14951},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9227921.6324 4871401.857199997 0)
OH,Franklin,GAHANNA,,ROSE RUN SEC 2,GAHANNA,43230,,,,,,,,CORDERO,Lane,,,,941,,,,,,,,MFRAMR02962**C,0.18456158,-82.85679548,40.0422876978,17TLE4159734102,{E4FA95B8-EDD6-4A34-95C8-B1D563D415F6},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9223576.2816 4872089.316699997 0)
OH,Franklin,COLUMBUS,,NA,GAHANNA,43230,,,,,,,,BLENDONBROOK,Lane,,,,5746,,,,105,,,,,0,-82.8687101725,40.0699180411,17TLE4064537190,{D6687C24-BFB8-4860-8D26-97D1DB28378E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9224902.6191 4876107.786600001 0)
OH,Franklin,COLUMBUS,,NA,GAHANNA,43230,,,,,,,,BLENDON WAY,Drive,,,,4083,,,,97,,,,,0,-82.8700116751,40.0687527883,17TLE4053137063,{D07F02F6-DE80-4E0B-9CAD-DF9E0D98F038},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9225047.5017 4875938.283 0)
OH,Franklin,COLUMBUS,,UPPER ALBANY SEC 1,NEW ALBANY,43054,,,,,,,,NEW ALBANY,Road,West,,,6132,,,,,,,,,0,-82.8254878431,40.1094125217,17TLE4442141498,{C7FDDB86-2248-43CB-9A30-E62AE549D3F7},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9220091.1314 4881854.570600003 0)
OH,Franklin,COLUMBUS,,VILLAGE AT ALBANY CROSSING SEC 4,WESTERVILLE,43081,,,,,,,,LAKEMONT,Drive,,,,5933,,,,,,,,PFRAPR82222**C,0.12137923,-82.8584448749,40.0958572953,17TLE4158040051,{FB7C91D1-1829-4475-91E6-45F8905D926F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9223759.8914 4879881.7936 0)
OH,Franklin,COLUMBUS,,VILLAGE AT ALBANY CROSSING SEC 1 PT 2,WESTERVILLE,43081,,,,,,,,WOODSHIRE,Drive,,,,6076,,,,,,,,PFRAPR84542**C,0.16312213,-82.8544925733,40.0970636429,17TLE4192040178,{9C4E0C9C-170C-4D09-9874-8F6AFF611A83},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9223319.9232 4880057.344999999 0)
OH,Franklin,GAHANNA,,GAHANNA GROVE CONDOMINIUMS,GAHANNA,43230,,,,,,,,GROVE,Circle,,,,657,,,,,,,,PFRAPR81833**C,0.06922542,-82.8571350091,40.0504083226,17TLE4158735004,{788FF97F-313F-4A8E-84D2-B61283EC8306},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9223614.0778 4873270.185699999 0)
OH,Franklin,GAHANNA,,HUNTERS RIDGE,GAHANNA,43230,,,,,,,,LANDOVER,Place,,,,579,,,,,,,,MFRAMR06670**C,0.25025092,-82.8613331409,40.0125269902,17TLE4114130806,{AD681133-487C-48FF-BB24-912B7F4453FC},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9224081.4117 4867762.834600002 0)
OH,Franklin,COLUMBUS,,,GAHANNA,43230,,,,,,,,NEEDLETAIL,Road,,,,6245,,,,32,,3,,,0,-82.8515393214,40.0574201998,17TLE4208035772,{EE89DF61-8F98-4811-A88F-93B6ECCE0432},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9222991.1687 4874289.938199997 0)
OH,Franklin,COLUMBUS,,N/A,NEW ALBANY,43054,,,,,,,,AVATAR,Drive,,,,6039,,,,8,,,,PFRAPR80281**C,0.03395439,-82.8238832247,40.1072076538,17TLE4455341250,{427DD383-B961-44E2-9853-1DE3E962E7F1},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9219912.5061 4881533.655599996 0)
OH,Franklin,JEFFERSON TWP,,COLTS NECK PHASE 1 RESUB,BLACKLICK,43004,,,,,,,,COLTS NECK,Road,,,,2472,,,,,,,,TFRATR02884**C,0.34713543,-82.8056810547,40.0325918201,17TLE4593632936,{F193B048-4AD5-4049-859D-06F63ED286B4},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9217886.2498 4870679.564900003 0)
OH,Franklin,COLUMBUS,,VILLAGE AT ALBANY CROSSING SEC 3 PT 2,WESTERVILLE,43081,,,,,,,,WATERPORT,Drive,,,,5975,,,,50,,,,PFRAPR84330**C,0.02659312,-82.8567612839,40.0933894142,17TLE4171839774,{1635F1B2-1655-4B2A-BE29-B5C4CA509DC8},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9223572.4749 4879522.669699997 0)
OH,Franklin,GAHANNA,,DEER RUN SEC 2,GAHANNA,43230,,,,,,,,DEER,Run,,,,711,,,,,,,,MFRAMR03357**C,0.22286194,-82.8550183887,40.0329038232,17TLE4172733057,{06896997-8D66-4C11-B523-8AF5B75CF027},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9223378.4567 4870724.926100001 0)
OH,Franklin,NEW ALBANY,,THE NEW ALBANY COUNTRY CLUB SEC 05 A,NEW ALBANY,43054,,,,,,,,BROMPTON,Court,,,,4276,,,,,,,,MFRAMR01673**C,0.07195259,-82.8133962984,40.0706388164,17TLE4536437173,{3080EE67-73DA-44A9-B7D9-6CFFD87CA56D},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9218745.1068 4876212.635700002 0)
OH,Franklin,COLUMBUS,,,BLACKLICK,43004,,,,,,,,RIPPINGALE,Street,,,,7667,,,,,,,,MFRAMR09479**C,0.09515877,-82.7991255306,39.9910651852,17SLE4640228315,{E48172A3-C517-4176-A7EC-70855C27A13B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9217156.4922 4864643.9815 0)
OH,Franklin,JEFFERSON TWP,,STEPPING STONE SEC 3 PT 2,BLACKLICK,43004,,,,,,,,PLEASANT COLONY,Circle,,,,7100,,,,,,,,TFRATR03086**C,0.11847717,-82.8247797937,40.023402711,17TLE4428531949,{31D37B0C-01E1-4B4F-A3A2-B2BFCC77E34F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9220012.3117 4869343.680699997 0)
OH,Franklin,COLUMBUS,,,COLUMBUS,43230,,,,,,,,THOMPSON,Road,,,,5443,,,,,,A,,,0,-82.8441745626,40.0633443651,17TLE4272236417,{6FE49E78-3BDC-42C3-9351-15FD8312AC6D},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9222171.3275 4875151.584200002 0)
OH,Franklin,COLUMBUS,,MCNEILL FARMS SEC 4 PT 1,BLACKLICK,43004,,,,,,,,CALDERDALE,Court,,,,219,,,,,,,,MFRAMR01902**C,0,-82.8002752898,39.9895441893,17SLE4630128148,{A3365C17-500A-4344-BAB9-52397EBC7ABA},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9217284.4828 4864422.9859 0)
OH,Franklin,GAHANNA,,ACADEMY WOODS SEC 1,GAHANNA,43230,,,,,,,,ACADEMY WOODS,Drive,,,,145,,,,,,,,MFRAMR00042**C,0.11429668,-82.8743996533,40.0411872054,17TLE4009334011,{0604A012-532D-4089-A865-4DA2F32C529C},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9225535.9692 4871929.298299998 0)
OH,Franklin,COLUMBUS,,,NEW ALBANY,43054,,,,,,,,CADOGAN,Place,,,,4974,,,,,,,,MFRAMR01889**C,0.10719198,-82.8273215418,40.0837548737,17TLE4420638653,{205A07A8-0ED9-46CE-B072-CC1AF508667B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9220295.2578 4878120.784400001 0)
OH,Franklin,COLUMBUS,,N/A,NEW ALBANY,43054,,,,,,,,MONARCHOS,Drive,,,,7004,,,,14,,,,PFRAPR82605**C,0.02222118,-82.8291694518,40.1028888587,17TLE4409240780,{ADA9610E-A442-4A48-9F07-2E6FB56E85ED},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9220500.9662 4880905.092 0)
OH,Franklin,COLUMBUS,,N/A,BLACKLICK,43004,,,,,,,,DIVERSEY LOOP,,,,,8389,,,,2,,,,,0,-82.7787439354,39.9878082317,17SLE4813527919,{DCC7CF31-212C-479B-B12F-ABEBD241649D},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9214887.6234 4864170.763099998 0)
OH,Franklin,GAHANNA,,RESUB OF PART OF FOXBORO,GAHANNA,43230,,,,,,,,LANGFORD,Court,,,,492,,,,,,,,MFRAMR06684**C,0.136,-82.8632966075,40.0270146257,17TLE4100732418,{50B2AE4C-E44C-46AE-A5A1-C5D9B1A2C3BF},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9224299.9838 4869868.748199999 0)
OH,Franklin,COLUMBUS,,LAKES AT TAYLOR STATION SEC 01,COLUMBUS,43213,,,,,,,,LAKE CROSSING,Avenue,,,,360,,,,,,,,PFRAPR82209**C,0.13064265,-82.84194627,39.9875899961,17SLE4273828004,{76832B24-1A85-4AAB-B99B-C9159368B875},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9221923.2751 4864139.055399999 0)
OH,Franklin,JEFFERSON TWP,,AMD PLAT OF WINDRUSH CREEK SEC 2,BLACKLICK,43004,,,,,,,,TAYLOR CORNERS,Circle,,,,1654,,,,,,,,TFRATR02880**C,0.05376845,-82.8266744493,40.0131347879,17TLE4410030813,{E15A31F6-3B3F-45E2-8481-795BF4800E54},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9220223.2238 4867851.174699999 0)
OH,Franklin,COLUMBUS,,NA,GAHANNA,43230,,,,,,,,BLENDON POINT,Drive,,,,4082,,,,61,,,,,0,-82.8687687211,40.0688335561,17TLE4063737070,{F36C536F-0469-479F-B078-CE883E63973B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9224909.1367 4875950.031800002 0)
OH,Franklin,COLUMBUS,,,GAHANNA,43230,,,,,,,,NAFZGER,Drive,,,,4298,,,,,,,,MFRAMR08056**C,0.27680336,-82.866575293,40.0661969197,17TLE4081836773,{8406D996-BD10-41DE-80FE-6451E9949A74},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9224664.9654 4875566.5035 0)
OH,Franklin,COLUMBUS,,,BLACKLICK,43004,,,,,,,,DYSAR RUN,Drive,,,,312,,,,23,,,,PFRAPR81408**C,0.15766582,-82.7867328599,39.991657847,17SLE4746228360,{1D3E160E-4D08-4B90-98D9-FB4E65A68175},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9215776.9464 4864730.0945999995 0)
OH,Franklin,GAHANNA,,,GAHANNA,43230,,,,,,,,PENNY,Lane,East,,,185,,,,,,,,PFRAPR85059**C,0.03285199,-82.9020814166,40.0235774807,17TLE3768932107,{9658A233-E206-4101-8B1D-313A4466C0DB},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9228617.489 4869369.0864999965 0)
OH,Franklin,COLUMBUS,,,GAHANNA,43230,,,,,,,,CHERRY ORCHARD,Lane,,,,4106,,,,,,,,MFRAMR02353**C,0,-82.8851527666,40.0589124718,17TLE3921735998,{55AA5447-161D-489F-9D01-4656A00EC16F},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9226733.0003 4874506.976099998 0)
OH,Franklin,COLUMBUS,,N/A,NEW ALBANY,43054,,,,,,,,BRIDGESIDE,Place,,,,4317,,,,17,,,,PFRAPR80643**C,0.07651774,-82.8573166026,40.0674391688,17TLE4161136895,{446B6EE1-6721-4B55-8C48-5B7CC39050D4},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9223634.2927 4875747.2007 0)
OH,Franklin,NEW ALBANY,,,NEW ALBANY,43054,,,,,,,,REYNOLDSBURG-NEW ALBANY,Road,,,,3417,,,,,,,,CFRACR00006**N,0,-82.8105403358,40.0536280878,17TLE4556935279,{D7560B28-6C02-480B-833C-A39EAACB4B10},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9218427.1825 4873738.430100001 0)
OH,Franklin,JEFFERSON TWP,,COLTS NECK PHASE 6,BLACKLICK,43004,,,,,,,,KESEGS,Way,,,,8310,,,,,,,,TFRATR02908**C,0.2955941,-82.7939793375,40.0341167762,17TLE4693833085,{54929AAB-ADC3-4335-8527-0BCC7A1C7C2E},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9216583.6206 4870901.275700003 0)
OH,Franklin,GAHANNA,,,GAHANNA,43230,,,,,,,,TIMBERS,Drive,,,,162,,,,,,,,PFRAPR83985**C,0.14710913,-82.8932860844,40.0168806915,17TLE3842431347,{5585AAB0-E1E1-4169-A319-CF6A2A43EC52},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9227638.3971 4868395.638899997 0)
OH,Franklin,COLUMBUS,,CRAWFORD FARMS SEC 4,BLACKLICK,43004,,,,,,,,FAIRFAX LOOP,Drive,,,,7831,,,,,,,,MFRAMR04344**C,0.06577973,-82.7972637983,39.9919154681,17SLE4656328406,{F7EEA4F2-B68C-4694-835B-E74215AB0D37},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9216949.2451 4864767.526900001 0)
OH,Franklin,COLUMBUS,,,GAHANNA,43230,,,,,,,,HAMILTON,Road,,,,5475,,,,,,,,,0,-82.8720186947,40.0665723594,17TLE4035536825,{8AFC014C-8AB4-45C3-AD24-CA10DE894188},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9225270.9221 4875621.114500001 0)
OH,Franklin,GAHANNA,,GAHANNA HEIGHTS NO 5,GAHANNA,43230,,,,,,,,LYNCROFT,Drive,,,,389,,,,,,,,MFRAMR07125**C,0.25229577,-82.8703770558,40.0277702359,17TLE4040432515,{934E7549-0ADC-4990-9AB8-5232F076124B},Residential,Unknown,OHIO LOCATION BASED RESPONSE SYSTEM,COUNTY,,2016-06-22,,,39,04101,3904101,POINT Z (-9225088.1757 4869978.5955 0)
